,Tの数
2138,25.0
2139,28.0
2140,34.0
2141,30.0
2142,25.0
2143,23.0
2144,27.0
2145,23.0
2146,30.0
2147,29.0
2148,29.0
2149,21.0
2150,32.0
2151,27.0
2152,29.0
2153,26.0
2154,25.0
2155,25.0
2156,28.0
2157,28.0
2158,29.0
2159,28.0
2160,27.0
2161,29.0
2162,27.0
2163,24.0
2164,24.0
2165,26.0
2166,23.0
2167,30.0
2168,23.0
2169,25.0
2170,26.0
2171,30.0
2172,32.0
2173,26.0
2174,23.0
2175,31.0
2176,29.0
2177,29.0
2178,25.0
2179,23.0
2180,25.0
2181,30.0
2182,18.0
2183,26.0
2184,23.0
2185,24.0
2186,27.0
2187,30.0
2188,25.0
2189,25.0
2190,28.0
2191,26.0
2192,31.0
2193,26.0
2194,30.0
2195,26.0
2196,21.0
2197,30.0
2198,24.0
2199,23.0
2200,25.0
2201,28.0
2202,29.0
2203,29.0
2204,24.0
2205,24.0
2206,27.0
2207,26.0
2208,25.0
2209,29.0
2210,30.0
2211,22.0
2212,25.0
2213,29.0
2214,31.0
2215,28.0
2216,25.0
2217,24.0
2218,24.0
2219,22.0
2220,22.0
2221,24.0
2222,24.0
2223,25.0
2224,28.0
2225,31.0
2226,19.0
2227,25.0
2228,25.0
2229,25.0
2230,29.0
2231,29.0
2232,28.0
2233,30.0
2234,31.0
2235,26.0
2236,23.0
2237,26.0
2238,29.0
2239,26.0
2240,32.0
2241,24.0
2242,24.0
2243,23.0
2244,29.0
2245,27.0
2246,25.0
2247,27.0
2248,26.0
2249,23.0
2250,24.0
2251,23.0
2252,28.0
2253,27.0
2254,26.0
2255,25.0
2256,23.0
2257,24.0
2258,22.0
2259,21.0
2260,30.0
2261,24.0
2262,28.0
2263,26.0
2264,31.0
2265,25.0
2266,25.0
2267,28.0
2268,27.0
2269,26.0
2270,27.0
2271,31.0
2272,24.0
2273,27.0
2274,27.0
2275,26.0
2276,27.0
2277,31.0
2278,30.0
2279,32.0
2280,31.0
2281,25.0
2282,30.0
2283,31.0
2284,21.0
2285,28.0
2286,23.0
2287,21.0
2288,27.0
2289,28.0
2290,33.0
2291,28.0
2292,24.0
2293,24.0
2294,26.0
2295,30.0
2296,24.0
2297,29.0
2298,25.0
2299,28.0
2300,29.0
2301,29.0
2302,26.0
2303,28.0
2304,24.0
2305,25.0
2306,28.0
2307,28.0
2308,19.0
2309,19.0
2310,26.0
2311,26.0
2312,26.0
2313,24.0
2314,28.0
2315,29.0
2316,31.0
2317,29.0
2318,26.0
2319,26.0
2320,30.0
2321,24.0
2322,24.0
2323,25.0
2324,25.0
2325,27.0
2326,29.0
2327,27.0
2328,32.0
2329,25.0
2330,22.0
2331,26.0
2332,28.0
2333,25.0
2334,29.0
2335,25.0
2336,30.0
2337,25.0
2338,31.0
2339,30.0
2340,20.0
2341,28.0
2342,26.0
2343,30.0
2344,26.0
2345,26.0
2346,29.0
2347,27.0
2348,27.0
2349,27.0
2350,20.0
2351,25.0
2352,29.0
2353,30.0
2354,25.0
2355,24.0
2356,24.0
2357,25.0
2358,23.0
2359,28.0
2360,30.0
2361,30.0
2362,30.0
2363,22.0
2364,27.0
2365,30.0
2366,25.0
2367,24.0
2368,32.0
2369,23.0
2370,22.0
2371,24.0
2372,23.0
2373,24.0
2374,28.0
2375,25.0
2376,21.0
2377,32.0
2378,28.0
2379,23.0
2380,27.0
2381,25.0
2382,29.0
2383,29.0
2384,27.0
2385,26.0
2386,27.0
2387,25.0
2388,26.0
2389,24.0
2390,27.0
2391,27.0
2392,23.0
2393,24.0
2394,26.0
2395,24.0
2396,28.0
2397,25.0
2398,26.0
2399,32.0
2400,27.0
2401,21.0
2402,26.0
2403,28.0
2404,27.0
2405,24.0
2406,26.0
2407,30.0
2408,31.0
2409,28.0
2410,26.0
2411,25.0
2412,25.0
2413,29.0
2414,30.0
2415,25.0
2416,26.0
2417,24.0
2418,23.0
2419,31.0
2420,27.0
2421,30.0
2422,27.0
2423,27.0
2424,25.0
2425,28.0
2426,25.0
2427,25.0
2428,25.0
2429,29.0
2430,24.0
2431,28.0
2432,27.0
2433,26.0
2434,30.0
2435,25.0
2436,31.0
2437,26.0
2438,24.0
2439,24.0
2440,30.0
2441,24.0
2442,25.0
2443,27.0
2444,26.0
2445,31.0
2446,27.0
2447,27.0
2448,30.0
2449,31.0
2450,22.0
2451,27.0
2452,26.0
2453,32.0
2454,24.0
2455,27.0
2456,25.0
2457,26.0
2458,27.0
2459,30.0
2460,28.0
2461,25.0
2462,30.0
2463,32.0
2464,25.0
2465,24.0
2466,27.0
2467,20.0
2468,26.0
2469,25.0
2470,26.0
2471,24.0
2472,31.0
2473,31.0
2474,25.0
2475,26.0
2476,27.0
2477,24.0
2478,32.0
2479,25.0
2480,23.0
2481,33.0
2482,28.0
2483,27.0
2484,27.0
2485,25.0
2486,31.0
2487,29.0
2488,25.0
2489,29.0
2490,26.0
2491,24.0
2492,30.0
2493,22.0
2494,24.0
2495,28.0
2496,26.0
2497,26.0
2498,22.0
2499,25.0
2500,29.0
2501,30.0
2502,26.0
2503,29.0
2504,27.0
2505,25.0
2506,25.0
2507,27.0
2508,21.0
2509,26.0
2510,25.0
2511,26.0
2512,22.0
2513,26.0
2514,24.0
2515,24.0
2516,27.0
2517,29.0
2518,23.0
2519,23.0
2520,28.0
2521,34.0
2522,29.0
2523,25.0
2524,31.0
2525,22.0
2526,25.0
2527,27.0
2528,30.0
2529,28.0
2530,27.0
2531,25.0
2532,28.0
2533,31.0
2534,28.0
2535,27.0
2536,28.0
2537,29.0
2538,25.0
2539,26.0
2540,24.0
2541,29.0
2542,23.0
2543,23.0
2544,27.0
2545,23.0
2546,23.0
2547,32.0
2548,24.0
2549,27.0
2550,24.0
2551,26.0
2552,30.0
2553,23.0
2554,25.0
2555,24.0
2556,24.0
2557,25.0
2558,24.0
2559,23.0
2560,25.0
2561,24.0
2562,28.0
2563,26.0
2564,25.0
2565,27.0
2566,28.0
2567,28.0
2568,28.0
2569,30.0
2570,20.0
2571,23.0
2572,22.0
2573,26.0
2574,24.0
2575,26.0
2576,26.0
2577,28.0
2578,28.0
2579,28.0
2580,30.0
2581,22.0
2582,30.0
2583,27.0
2584,29.0
2585,30.0
2586,30.0
2587,29.0
2588,31.0
2589,25.0
2590,26.0
2591,28.0
2592,30.0
2593,30.0
2594,23.0
2595,28.0
2596,27.0
2597,24.0
2598,26.0
2599,26.0
2600,24.0
2601,23.0
2602,19.0
2603,26.0
2604,24.0
2605,26.0
2606,21.0
2607,24.0
2608,22.0
2609,24.0
2610,28.0
2611,28.0
2612,26.0
2613,26.0
2614,22.0
2615,25.0
2616,27.0
2617,25.0
2618,26.0
2619,30.0
2620,30.0
2621,26.0
2622,27.0
2623,22.0
2624,24.0
2625,22.0
2626,25.0
2627,26.0
2628,22.0
2629,24.0
2630,27.0
2631,31.0
2632,24.0
2633,30.0
2634,23.0
2635,30.0
2636,22.0
2637,26.0
2638,24.0
2639,30.0
2640,24.0
2641,31.0
2642,26.0
2643,31.0
2644,30.0
2645,31.0
2646,23.0
2647,29.0
2648,31.0
2649,26.0
2650,25.0
2651,28.0
2652,23.0
2653,25.0
2654,28.0
2655,26.0
2656,27.0
2657,27.0
2658,21.0
2659,27.0
2660,27.0
2661,32.0
2662,28.0
2663,26.0
2664,25.0
2665,29.0
2666,29.0
2667,26.0
2668,25.0
2669,31.0
2670,25.0
2671,29.0
2672,24.0
2673,32.0
2674,25.0
2675,27.0
2676,23.0
2677,26.0
2678,26.0
2679,25.0
2680,33.0
2681,26.0
2682,22.0
2683,31.0
2684,25.0
2685,27.0
2686,29.0
2687,27.0
2688,29.0
2689,26.0
2690,28.0
2691,29.0
2692,27.0
2693,27.0
2694,28.0
2695,25.0
2696,29.0
2697,29.0
2698,30.0
2699,28.0
2700,25.0
2701,27.0
2702,31.0
2703,24.0
2704,23.0
2705,30.0
2706,22.0
2707,30.0
2708,27.0
2709,25.0
2710,27.0
2711,27.0
2712,28.0
2713,26.0
2714,25.0
2715,25.0
2716,29.0
2717,30.0
2718,30.0
2719,24.0
2720,27.0
2721,25.0
2722,30.0
2723,26.0
2724,26.0
2725,26.0
2726,26.0
2727,23.0
2728,27.0
2729,28.0
2730,28.0
2731,31.0
2732,24.0
2733,24.0
2734,28.0
2735,29.0
2736,24.0
2737,27.0
2738,28.0
2739,23.0
2740,28.0
2741,25.0
2742,25.0
2743,31.0
2744,28.0
2745,26.0
2746,26.0
2747,26.0
2748,28.0
2749,28.0
2750,24.0
2751,29.0
2752,25.0
2753,30.0
2754,28.0
2755,26.0
2756,27.0
2757,29.0
2758,24.0
2759,28.0
2760,23.0
2761,31.0
2762,27.0
2763,26.0
2764,26.0
2765,27.0
2766,27.0
2767,29.0
2768,25.0
2769,23.0
2770,27.0
2771,31.0
2772,31.0
2773,27.0
2774,31.0
2775,26.0
2776,26.0
2777,28.0
2778,27.0
2779,29.0
2780,27.0
2781,28.0
2782,34.0
2783,29.0
2784,27.0
2785,25.0
2786,24.0
2787,25.0
2788,27.0
2789,27.0
2790,27.0
2791,25.0
2792,22.0
2793,24.0
2794,27.0
2795,28.0
2796,23.0
2797,22.0
2798,27.0
2799,22.0
2800,31.0
2801,26.0
2802,26.0
2803,28.0
2804,25.0
2805,25.0
2806,32.0
2807,27.0
2808,25.0
2809,26.0
2810,29.0
2811,27.0
2812,26.0
2813,23.0
2814,20.0
2815,27.0
2816,27.0
2817,25.0
2818,28.0
2819,32.0
2820,22.0
2821,31.0
2822,25.0
2823,31.0
2824,22.0
2825,25.0
2826,29.0
2827,30.0
2828,28.0
2829,25.0
2830,28.0
2831,24.0
2832,28.0
2833,25.0
2834,32.0
2835,28.0
2836,30.0
2837,28.0
2838,22.0
2839,28.0
2840,21.0
2841,26.0
2842,27.0
2843,28.0
2844,28.0
2845,30.0
2846,27.0
2847,29.0
2848,25.0
2849,28.0
2850,25.0
2851,28.0
2852,26.0
2853,28.0
2854,30.0
2855,23.0
2856,27.0
2857,28.0
2858,24.0
2859,25.0
2860,31.0
2861,28.0
2862,24.0
2863,32.0
2864,24.0
2865,22.0
2866,25.0
2867,28.0
2868,25.0
2869,24.0
2870,23.0
2871,28.0
2872,32.0
2873,27.0
2874,29.0
2875,21.0
2876,26.0
2877,27.0
2878,30.0
2879,21.0
2880,28.0
2881,28.0
2882,23.0
2883,27.0
2884,30.0
2885,29.0
2886,30.0
2887,28.0
2888,24.0
2889,22.0
2890,23.0
2891,28.0
2892,26.0
2893,25.0
2894,26.0
2895,23.0
2896,23.0
2897,26.0
2898,26.0
2899,29.0
2900,28.0
2901,27.0
2902,23.0
2903,28.0
2904,30.0
2905,24.0
2906,21.0
2907,27.0
2908,28.0
2909,30.0
2910,26.0
2911,30.0
2912,25.0
2913,20.0
2914,23.0
2915,27.0
2916,30.0
2917,25.0
2918,28.0
2919,29.0
2920,27.0
2921,25.0
2922,20.0
2923,28.0
2924,27.0
2925,28.0
2926,24.0
2927,23.0
2928,26.0
2929,28.0
2930,26.0
2931,25.0
2932,28.0
2933,29.0
2934,35.0
2935,27.0
2936,28.0
2937,29.0
2938,27.0
2939,22.0
2940,30.0
2941,31.0
2942,25.0
2943,25.0
2944,24.0
2945,31.0
2946,23.0
2947,24.0
2948,29.0
2949,28.0
2950,21.0
2951,26.0
2952,30.0
2953,26.0
2954,31.0
2955,26.0
2956,25.0
2957,33.0
2958,27.0
2959,25.0
2960,27.0
2961,28.0
2962,29.0
2963,24.0
2964,32.0
2965,29.0
2966,27.0
2967,23.0
2968,30.0
2969,31.0
2970,28.0
2971,28.0
2972,25.0
2973,31.0
2974,26.0
2975,29.0
2976,30.0
2977,25.0
2978,24.0
2979,25.0
2980,26.0
2981,24.0
2982,25.0
2983,24.0
2984,23.0
2985,24.0
2986,25.0
2987,21.0
2988,31.0
2989,30.0
2990,28.0
2991,24.0
2992,28.0
2993,30.0
2994,24.0
2995,31.0
2996,25.0
2997,33.0
2998,27.0
2999,23.0
3000,32.0
3001,26.0
3002,28.0
3003,25.0
3004,29.0
3005,30.0
3006,21.0
3007,30.0
3008,30.0
3009,22.0
3010,28.0
3011,29.0
3012,26.0
3013,26.0
3014,29.0
3015,25.0
3016,27.0
3017,24.0
3018,25.0
3019,22.0
3020,31.0
3021,27.0
3022,25.0
3023,29.0
3024,29.0
3025,23.0
3026,31.0
3027,25.0
3028,24.0
3029,23.0
3030,25.0
3031,27.0
3032,28.0
3033,26.0
3034,25.0
3035,27.0
3036,30.0
3037,29.0
3038,22.0
3039,29.0
3040,26.0
3041,23.0
3042,26.0
3043,30.0
3044,27.0
3045,26.0
3046,31.0
3047,21.0
3048,27.0
3049,33.0
3050,26.0
3051,25.0
3052,25.0
3053,25.0
3054,31.0
3055,23.0
3056,24.0
3057,25.0
3058,31.0
3059,25.0
3060,28.0
3061,25.0
3062,25.0
3063,25.0
3064,31.0
3065,26.0
3066,30.0
3067,26.0
3068,27.0
3069,27.0
3070,28.0
3071,26.0
3072,28.0
3073,31.0
3074,24.0
3075,24.0
3076,24.0
3077,28.0
3078,25.0
3079,25.0
3080,31.0
3081,29.0
3082,28.0
3083,27.0
3084,31.0
3085,26.0
3086,21.0
3087,26.0
3088,29.0
3089,32.0
3090,25.0
3091,28.0
3092,28.0
3093,26.0
3094,24.0
3095,30.0
3096,27.0
3097,23.0
3098,29.0
3099,25.0
3100,32.0
3101,28.0
3102,29.0
3103,27.0
3104,25.0
3105,21.0
3106,29.0
3107,22.0
3108,27.0
3109,22.0
3110,25.0
3111,30.0
3112,31.0
3113,23.0
3114,22.0
3115,27.0
3116,27.0
3117,26.0
3118,26.0
3119,24.0
3120,19.0
3121,29.0
3122,24.0
3123,32.0
3124,27.0
3125,28.0
3126,18.0
3127,24.0
3128,25.0
3129,23.0
3130,35.0
3131,26.0
3132,21.0
3133,25.0
3134,30.0
3135,24.0
3136,32.0
3137,27.0
3138,27.0
3139,30.0
3140,27.0
3141,25.0
3142,29.0
3143,25.0
3144,20.0
3145,28.0
3146,31.0
3147,31.0
3148,23.0
3149,22.0
3150,27.0
3151,24.0
3152,25.0
3153,23.0
3154,32.0
3155,28.0
3156,25.0
3157,24.0
3158,32.0
3159,28.0
3160,27.0
3161,28.0
3162,28.0
3163,28.0
3164,22.0
3165,21.0
3166,25.0
3167,25.0
3168,23.0
3169,28.0
3170,27.0
3171,27.0
3172,19.0
3173,26.0
3174,30.0
3175,30.0
3176,25.0
3177,24.0
3178,25.0
3179,27.0
3180,27.0
3181,28.0
3182,27.0
3183,31.0
3184,21.0
3185,32.0
3186,24.0
3187,24.0
3188,24.0
3189,31.0
3190,26.0
3191,28.0
3192,32.0
3193,22.0
3194,28.0
3195,29.0
3196,29.0
3197,24.0
3198,28.0
3199,26.0
3200,26.0
3201,25.0
3202,27.0
3203,27.0
3204,28.0
3205,22.0
3206,28.0
3207,24.0
3208,27.0
3209,30.0
3210,24.0
3211,22.0
3212,24.0
3213,28.0
3214,28.0
3215,29.0
3216,28.0
3217,25.0
3218,28.0
3219,29.0
3220,24.0
3221,26.0
3222,27.0
3223,28.0
3224,26.0
3225,31.0
3226,30.0
3227,27.0
3228,29.0
3229,27.0
3230,32.0
3231,27.0
3232,23.0
3233,30.0
3234,26.0
3235,28.0
3236,25.0
3237,29.0
3238,30.0
3239,31.0
3240,27.0
3241,31.0
3242,26.0
3243,29.0
3244,23.0
3245,24.0
3246,23.0
3247,34.0
3248,33.0
3249,25.0
3250,28.0
3251,26.0
3252,24.0
3253,27.0
3254,30.0
3255,28.0
3256,27.0
3257,26.0
3258,26.0
3259,26.0
3260,26.0
3261,23.0
3262,32.0
3263,26.0
3264,21.0
3265,24.0
3266,26.0
3267,25.0
3268,30.0
3269,24.0
3270,22.0
3271,26.0
3272,27.0
3273,32.0
3274,25.0
3275,24.0
3276,32.0
3277,31.0
3278,27.0
3279,30.0
3280,25.0
3281,27.0
3282,30.0
3283,28.0
3284,25.0
3285,30.0
3286,27.0
3287,25.0
3288,29.0
3289,19.0
3290,31.0
3291,28.0
3292,26.0
3293,31.0
3294,27.0
3295,31.0
3296,26.0
3297,28.0
3298,26.0
3299,24.0
3300,27.0
3301,24.0
3302,29.0
3303,27.0
3304,26.0
3305,27.0
3306,27.0
3307,27.0
3308,25.0
3309,21.0
3310,27.0
3311,25.0
3312,28.0
3313,31.0
3314,24.0
3315,29.0
3316,24.0
3317,25.0
3318,24.0
3319,27.0
3320,28.0
3321,28.0
3322,23.0
3323,25.0
3324,30.0
3325,27.0
3326,24.0
3327,30.0
3328,26.0
3329,27.0
3330,30.0
3331,28.0
3332,28.0
3333,21.0
3334,31.0
3335,25.0
3336,27.0
3337,26.0
3338,26.0
3339,25.0
3340,31.0
3341,30.0
3342,30.0
3343,27.0
3344,30.0
3345,26.0
3346,27.0
3347,27.0
3348,26.0
3349,23.0
3350,27.0
3351,24.0
3352,22.0
3353,28.0
3354,24.0
3355,24.0
3356,26.0
3357,25.0
3358,30.0
3359,33.0
3360,29.0
3361,28.0
3362,29.0
3363,24.0
3364,32.0
3365,29.0
3366,24.0
3367,27.0
3368,28.0
3369,22.0
3370,21.0
3371,31.0
3372,29.0
3373,30.0
3374,22.0
3375,29.0
3376,28.0
3377,28.0
3378,23.0
3379,26.0
3380,27.0
3381,29.0
3382,26.0
3383,27.0
3384,25.0
3385,32.0
3386,26.0
3387,30.0
3388,30.0
3389,27.0
3390,26.0
3391,28.0
3392,25.0
3393,25.0
3394,25.0
3395,26.0
3396,24.0
3397,25.0
3398,31.0
3399,23.0
3400,25.0
3401,27.0
3402,25.0
3403,30.0
3404,24.0
3405,23.0
3406,27.0
3407,27.0
3408,28.0
3409,22.0
3410,26.0
3411,31.0
3412,28.0
3413,24.0
3414,27.0
3415,23.0
3416,27.0
3417,27.0
3418,24.0
3419,24.0
3420,21.0
3421,23.0
3422,27.0
3423,25.0
3424,26.0
3425,33.0
3426,28.0
3427,24.0
3428,28.0
3429,31.0
3430,25.0
3431,28.0
3432,31.0
3433,26.0
3434,26.0
3435,25.0
3436,30.0
3437,28.0
3438,22.0
3439,27.0
3440,31.0
3441,28.0
3442,26.0
3443,26.0
3444,24.0
3445,32.0
3446,22.0
3447,26.0
3448,29.0
3449,27.0
3450,30.0
3451,29.0
3452,22.0
3453,26.0
3454,28.0
3455,27.0
3456,27.0
3457,26.0
3458,28.0
3459,30.0
3460,27.0
3461,22.0
3462,24.0
3463,25.0
3464,23.0
3465,27.0
3466,23.0
3467,26.0
3468,29.0
3469,26.0
3470,31.0
3471,25.0
3472,27.0
3473,26.0
3474,28.0
3475,25.0
3476,31.0
3477,30.0
3478,22.0
3479,24.0
3480,25.0
3481,29.0
3482,19.0
3483,27.0
3484,29.0
3485,23.0
3486,28.0
3487,29.0
3488,25.0
3489,21.0
3490,27.0
3491,26.0
3492,27.0
3493,31.0
3494,26.0
3495,27.0
3496,24.0
3497,26.0
3498,24.0
3499,28.0
3500,29.0
3501,31.0
3502,29.0
3503,25.0
3504,26.0
3505,29.0
3506,25.0
3507,21.0
3508,28.0
3509,23.0
3510,22.0
3511,28.0
3512,26.0
3513,28.0
3514,28.0
3515,27.0
3516,30.0
3517,29.0
3518,29.0
3519,26.0
3520,28.0
3521,24.0
3522,24.0
3523,24.0
3524,27.0
3525,28.0
3526,25.0
3527,26.0
3528,29.0
3529,23.0
3530,26.0
3531,32.0
3532,31.0
3533,28.0
3534,26.0
3535,28.0
3536,24.0
3537,29.0
3538,26.0
3539,28.0
3540,29.0
3541,29.0
3542,29.0
3543,31.0
3544,28.0
3545,30.0
3546,25.0
3547,27.0
3548,29.0
3549,28.0
3550,29.0
3551,32.0
3552,31.0
3553,21.0
3554,30.0
3555,28.0
3556,24.0
3557,28.0
3558,29.0
3559,27.0
3560,24.0
3561,30.0
3562,31.0
3563,26.0
3564,29.0
3565,26.0
3566,26.0
3567,26.0
3568,25.0
3569,29.0
3570,24.0
3571,23.0
3572,31.0
3573,23.0
3574,27.0
3575,25.0
3576,30.0
3577,29.0
3578,22.0
3579,27.0
3580,25.0
3581,27.0
3582,30.0
3583,27.0
3584,31.0
3585,26.0
3586,30.0
3587,26.0
3588,27.0
3589,31.0
3590,29.0
3591,27.0
3592,26.0
3593,26.0
3594,25.0
3595,27.0
3596,27.0
3597,30.0
3598,26.0
3599,31.0
3600,30.0
3601,28.0
3602,32.0
3603,28.0
3604,27.0
3605,27.0
3606,24.0
3607,25.0
3608,24.0
3609,29.0
3610,25.0
3611,27.0
3612,30.0
3613,29.0
3614,27.0
3615,29.0
3616,29.0
3617,26.0
3618,30.0
3619,30.0
3620,26.0
3621,29.0
3622,24.0
3623,21.0
3624,27.0
3625,31.0
3626,29.0
3627,27.0
3628,23.0
3629,23.0
3630,25.0
3631,32.0
3632,24.0
3633,18.0
3634,30.0
3635,25.0
3636,29.0
3637,23.0
3638,29.0
3639,28.0
3640,27.0
3641,26.0
3642,23.0
3643,21.0
3644,24.0
3645,23.0
3646,28.0
3647,27.0
3648,30.0
3649,29.0
3650,25.0
3651,26.0
3652,25.0
3653,25.0
3654,30.0
3655,28.0
3656,29.0
3657,30.0
3658,29.0
3659,27.0
3660,27.0
3661,27.0
3662,25.0
3663,20.0
3664,25.0
3665,27.0
3666,27.0
3667,28.0
3668,28.0
3669,33.0
3670,28.0
3671,24.0
3672,25.0
3673,29.0
3674,25.0
3675,28.0
3676,24.0
3677,26.0
3678,25.0
3679,24.0
3680,27.0
3681,26.0
3682,25.0
3683,30.0
3684,32.0
3685,28.0
3686,29.0
3687,26.0
3688,27.0
3689,30.0
3690,30.0
3691,30.0
3692,25.0
3693,21.0
3694,30.0
3695,23.0
3696,29.0
3697,35.0
3698,30.0
3699,29.0
3700,27.0
3701,27.0
3702,31.0
3703,24.0
3704,29.0
3705,28.0
3706,28.0
3707,23.0
3708,29.0
3709,29.0
3710,26.0
3711,32.0
3712,29.0
3713,23.0
3714,28.0
3715,29.0
3716,25.0
3717,28.0
3718,27.0
3719,29.0
3720,29.0
3721,29.0
3722,33.0
3723,26.0
3724,23.0
3725,29.0
3726,26.0
3727,24.0
3728,27.0
3729,20.0
3730,29.0
3731,30.0
3732,30.0
3733,29.0
3734,33.0
3735,29.0
3736,31.0
3737,25.0
3738,24.0
3739,28.0
3740,23.0
3741,27.0
3742,22.0
3743,22.0
3744,21.0
3745,26.0
3746,27.0
3747,26.0
3748,24.0
3749,26.0
3750,24.0
3751,27.0
3752,30.0
3753,29.0
3754,26.0
3755,25.0
3756,27.0
3757,30.0
3758,30.0
3759,32.0
3760,27.0
3761,29.0
3762,27.0
3763,28.0
3764,19.0
3765,25.0
3766,27.0
3767,31.0
3768,27.0
3769,33.0
3770,28.0
3771,23.0
3772,23.0
3773,29.0
3774,32.0
3775,26.0
3776,23.0
3777,26.0
3778,23.0
3779,24.0
3780,27.0
3781,22.0
3782,28.0
3783,24.0
3784,28.0
3785,31.0
3786,25.0
3787,21.0
3788,25.0
3789,31.0
3790,26.0
3791,27.0
3792,27.0
3793,23.0
3794,24.0
3795,22.0
3796,23.0
3797,25.0
3798,30.0
3799,25.0
3800,23.0
3801,30.0
3802,24.0
3803,27.0
3804,30.0
3805,23.0
3806,28.0
3807,27.0
3808,22.0
3809,23.0
3810,28.0
3811,29.0
3812,26.0
3813,23.0
3814,28.0
3815,23.0
3816,24.0
3817,29.0
3818,29.0
3819,32.0
3820,27.0
3821,28.0
3822,22.0
3823,22.0
3824,26.0
3825,21.0
3826,32.0
3827,26.0
3828,29.0
3829,26.0
3830,29.0
3831,25.0
3832,28.0
3833,28.0
3834,33.0
3835,30.0
3836,21.0
3837,22.0
3838,24.0
3839,27.0
3840,26.0
3841,27.0
3842,24.0
3843,28.0
3844,24.0
3845,17.0
3846,28.0
3847,30.0
3848,24.0
3849,27.0
3850,28.0
3851,25.0
3852,21.0
3853,25.0
3854,28.0
3855,20.0
3856,25.0
3857,25.0
3858,20.0
3859,25.0
3860,22.0
3861,27.0
3862,23.0
3863,25.0
3864,29.0
3865,22.0
3866,25.0
3867,24.0
3868,22.0
3869,27.0
3870,27.0
3871,29.0
3872,27.0
3873,30.0
3874,28.0
3875,24.0
3876,27.0
3877,25.0
3878,22.0
3879,29.0
3880,21.0
3881,28.0
3882,27.0
3883,27.0
3884,31.0
3885,29.0
3886,26.0
3887,32.0
3888,26.0
3889,28.0
3890,26.0
3891,26.0
3892,28.0
3893,25.0
3894,28.0
3895,27.0
3896,27.0
3897,18.0
3898,28.0
3899,24.0
3900,25.0
3901,25.0
3902,23.0
3903,27.0
3904,28.0
3905,25.0
3906,27.0
3907,27.0
3908,25.0
3909,26.0
3910,26.0
3911,31.0
3912,25.0
3913,23.0
3914,30.0
3915,29.0
3916,27.0
3917,32.0
3918,25.0
3919,26.0
3920,28.0
3921,25.0
3922,26.0
3923,23.0
3924,26.0
3925,29.0
3926,29.0
3927,28.0
3928,29.0
3929,30.0
3930,25.0
3931,27.0
3932,24.0
3933,28.0
3934,29.0
3935,24.0
3936,28.0
3937,27.0
3938,25.0
3939,31.0
3940,26.0
3941,29.0
3942,26.0
3943,28.0
3944,23.0
3945,28.0
3946,24.0
3947,26.0
3948,26.0
3949,28.0
3950,28.0
3951,30.0
3952,30.0
3953,24.0
3954,29.0
3955,30.0
3956,27.0
3957,30.0
3958,29.0
3959,27.0
3960,20.0
3961,27.0
3962,25.0
3963,30.0
3964,24.0
3965,29.0
3966,28.0
3967,29.0
3968,24.0
3969,26.0
3970,20.0
3971,22.0
3972,23.0
3973,23.0
3974,27.0
3975,31.0
3976,28.0
3977,26.0
3978,28.0
3979,24.0
3980,24.0
3981,29.0
3982,34.0
3983,28.0
3984,23.0
3985,24.0
3986,24.0
3987,31.0
3988,28.0
3989,29.0
3990,26.0
3991,27.0
3992,21.0
3993,24.0
3994,30.0
3995,26.0
3996,25.0
3997,29.0
3998,23.0
3999,27.0
4000,30.0
4001,25.0
4002,28.0
4003,30.0
4004,30.0
4005,23.0
4006,29.0
4007,27.0
4008,27.0
4009,28.0
4010,25.0
4011,26.0
4012,30.0
4013,26.0
4014,28.0
4015,22.0
4016,25.0
4017,23.0
4018,29.0
4019,29.0
4020,24.0
4021,25.0
4022,23.0
4023,29.0
4024,28.0
4025,30.0
4026,30.0
4027,25.0
4028,29.0
4029,30.0
4030,30.0
4031,24.0
4032,27.0
4033,33.0
4034,30.0
4035,27.0
4036,28.0
4037,29.0
4038,26.0
4039,27.0
4040,25.0
4041,24.0
4042,26.0
4043,29.0
4044,22.0
4045,26.0
4046,24.0
4047,26.0
4048,30.0
4049,27.0
4050,28.0
4051,28.0
4052,29.0
4053,22.0
4054,26.0
4055,25.0
4056,27.0
4057,25.0
4058,27.0
4059,26.0
4060,30.0
4061,30.0
4062,28.0
4063,24.0
4064,26.0
4065,28.0
4066,28.0
4067,25.0
4068,27.0
4069,33.0
4070,25.0
4071,25.0
4072,26.0
4073,30.0
4074,25.0
4075,34.0
4076,31.0
4077,31.0
4078,29.0
4079,28.0
4080,26.0
4081,27.0
4082,26.0
4083,24.0
4084,25.0
4085,29.0
4086,30.0
4087,27.0
4088,29.0
4089,25.0
4090,27.0
4091,24.0
4092,26.0
4093,30.0
4094,25.0
4095,20.0
4096,30.0
4097,27.0
4098,28.0
4099,28.0
4100,30.0
4101,26.0
4102,32.0
4103,26.0
4104,34.0
4105,31.0
4106,25.0
4107,25.0
4108,28.0
4109,29.0
4110,32.0
4111,31.0
4112,31.0
4113,27.0
4114,24.0
4115,25.0
4116,23.0
4117,28.0
4118,27.0
4119,25.0
4120,31.0
4121,27.0
4122,28.0
4123,32.0
4124,26.0
4125,26.0
4126,30.0
4127,25.0
4128,26.0
4129,26.0
4130,28.0
4131,25.0
4132,28.0
4133,22.0
4134,27.0
4135,26.0
4136,30.0
