,Tの数
14708,34.0
14709,23.0
14710,28.0
14711,24.0
14712,28.0
14713,28.0
14714,29.0
14715,26.0
14716,29.0
14717,29.0
14718,24.0
14719,25.0
14720,27.0
14721,32.0
14722,24.0
14723,29.0
14724,24.0
14725,26.0
14726,33.0
14727,28.0
14728,26.0
14729,23.0
14730,19.0
14731,27.0
14732,32.0
14733,28.0
14734,21.0
14735,22.0
14736,32.0
14737,26.0
14738,24.0
14739,30.0
14740,26.0
14741,25.0
14742,24.0
14743,25.0
14744,27.0
14745,30.0
14746,27.0
14747,28.0
14748,24.0
14749,27.0
14750,30.0
14751,30.0
14752,27.0
14753,32.0
14754,23.0
14755,24.0
14756,25.0
14757,30.0
14758,28.0
14759,25.0
14760,27.0
14761,24.0
14762,26.0
14763,33.0
14764,26.0
14765,28.0
14766,23.0
14767,33.0
14768,24.0
14769,26.0
14770,24.0
14771,27.0
14772,31.0
14773,26.0
14774,26.0
14775,27.0
14776,21.0
14777,23.0
14778,28.0
14779,24.0
14780,28.0
14781,30.0
14782,29.0
14783,26.0
14784,23.0
14785,28.0
14786,24.0
14787,22.0
14788,26.0
14789,23.0
14790,30.0
14791,28.0
14792,25.0
14793,29.0
14794,27.0
14795,26.0
14796,27.0
14797,22.0
14798,32.0
14799,28.0
14800,22.0
14801,22.0
14802,18.0
14803,28.0
14804,24.0
14805,26.0
14806,31.0
14807,25.0
14808,26.0
14809,27.0
14810,28.0
14811,27.0
14812,30.0
14813,33.0
14814,23.0
14815,27.0
14816,27.0
14817,29.0
14818,28.0
14819,23.0
14820,27.0
14821,23.0
14822,25.0
14823,30.0
14824,26.0
14825,20.0
14826,25.0
14827,22.0
14828,26.0
14829,19.0
14830,28.0
14831,28.0
14832,24.0
14833,27.0
14834,31.0
14835,27.0
14836,25.0
14837,24.0
14838,22.0
14839,31.0
14840,27.0
14841,16.0
14842,33.0
14843,28.0
14844,30.0
14845,26.0
14846,28.0
14847,31.0
14848,31.0
14849,25.0
14850,25.0
14851,26.0
14852,33.0
14853,26.0
14854,24.0
14855,30.0
14856,27.0
14857,22.0
14858,28.0
14859,27.0
14860,23.0
14861,30.0
14862,26.0
14863,27.0
14864,30.0
14865,30.0
14866,29.0
14867,22.0
14868,27.0
14869,26.0
14870,27.0
14871,27.0
14872,25.0
14873,29.0
14874,26.0
14875,28.0
14876,27.0
14877,26.0
14878,26.0
14879,27.0
14880,24.0
14881,30.0
14882,28.0
14883,28.0
14884,28.0
14885,25.0
14886,26.0
14887,29.0
14888,24.0
14889,28.0
14890,27.0
14891,25.0
14892,31.0
14893,25.0
14894,28.0
14895,25.0
14896,31.0
14897,30.0
14898,26.0
14899,26.0
14900,34.0
14901,26.0
14902,27.0
14903,25.0
14904,24.0
14905,29.0
14906,17.0
14907,28.0
14908,25.0
14909,22.0
14910,27.0
14911,23.0
14912,28.0
14913,26.0
14914,28.0
14915,24.0
14916,29.0
14917,29.0
14918,29.0
14919,26.0
14920,26.0
14921,30.0
14922,33.0
14923,24.0
14924,25.0
14925,25.0
14926,29.0
14927,27.0
14928,27.0
14929,31.0
14930,25.0
14931,29.0
14932,27.0
14933,26.0
14934,24.0
14935,28.0
14936,28.0
14937,30.0
14938,30.0
14939,24.0
14940,19.0
14941,21.0
14942,26.0
14943,31.0
14944,24.0
14945,29.0
14946,25.0
14947,28.0
14948,23.0
14949,23.0
14950,21.0
14951,21.0
14952,27.0
14953,27.0
14954,27.0
14955,33.0
14956,25.0
14957,27.0
14958,25.0
14959,28.0
14960,29.0
14961,27.0
14962,33.0
14963,26.0
14964,25.0
14965,27.0
14966,26.0
14967,28.0
14968,26.0
14969,28.0
14970,25.0
14971,27.0
14972,26.0
14973,29.0
14974,32.0
14975,29.0
14976,24.0
14977,31.0
14978,25.0
14979,23.0
14980,25.0
14981,24.0
14982,26.0
14983,25.0
14984,29.0
14985,27.0
14986,27.0
14987,31.0
14988,27.0
14989,32.0
14990,25.0
14991,26.0
14992,28.0
14993,28.0
14994,32.0
14995,26.0
14996,26.0
14997,23.0
14998,27.0
14999,24.0
15000,27.0
15001,26.0
15002,24.0
15003,25.0
15004,27.0
15005,25.0
15006,27.0
15007,29.0
15008,28.0
15009,25.0
15010,24.0
15011,31.0
15012,28.0
15013,27.0
15014,25.0
15015,30.0
15016,23.0
15017,27.0
15018,27.0
15019,26.0
15020,25.0
15021,27.0
15022,27.0
15023,24.0
15024,27.0
15025,28.0
15026,21.0
15027,27.0
15028,25.0
15029,28.0
15030,27.0
15031,25.0
15032,24.0
15033,29.0
15034,22.0
15035,23.0
15036,22.0
15037,26.0
15038,30.0
15039,28.0
15040,25.0
15041,23.0
15042,25.0
15043,30.0
15044,30.0
15045,29.0
15046,25.0
15047,28.0
15048,27.0
15049,25.0
15050,22.0
15051,30.0
15052,27.0
15053,24.0
15054,26.0
15055,28.0
15056,27.0
15057,24.0
15058,26.0
15059,30.0
15060,24.0
15061,24.0
15062,28.0
15063,24.0
15064,24.0
15065,27.0
15066,27.0
15067,27.0
15068,30.0
15069,29.0
15070,22.0
15071,27.0
15072,26.0
15073,30.0
15074,25.0
15075,24.0
15076,22.0
15077,24.0
15078,24.0
15079,27.0
15080,28.0
15081,24.0
15082,30.0
15083,29.0
15084,28.0
15085,30.0
15086,28.0
15087,30.0
15088,26.0
15089,29.0
15090,29.0
15091,26.0
15092,22.0
15093,30.0
15094,27.0
15095,27.0
15096,26.0
15097,25.0
15098,28.0
15099,28.0
15100,27.0
15101,25.0
15102,28.0
15103,28.0
15104,28.0
15105,23.0
15106,21.0
15107,23.0
15108,22.0
15109,29.0
15110,27.0
15111,27.0
15112,26.0
15113,25.0
15114,26.0
15115,26.0
15116,23.0
15117,26.0
15118,27.0
15119,24.0
15120,26.0
15121,20.0
15122,29.0
15123,26.0
15124,28.0
15125,25.0
15126,24.0
15127,26.0
15128,27.0
15129,25.0
15130,23.0
15131,25.0
15132,33.0
15133,31.0
15134,27.0
15135,24.0
15136,26.0
15137,21.0
15138,29.0
15139,25.0
15140,18.0
15141,28.0
15142,24.0
15143,26.0
15144,30.0
15145,24.0
15146,29.0
15147,29.0
15148,28.0
15149,25.0
15150,26.0
15151,25.0
15152,26.0
15153,30.0
15154,30.0
15155,24.0
15156,27.0
15157,32.0
15158,25.0
15159,28.0
15160,27.0
15161,31.0
15162,27.0
15163,24.0
15164,30.0
15165,30.0
15166,24.0
15167,32.0
15168,22.0
15169,27.0
15170,30.0
15171,28.0
15172,25.0
15173,27.0
15174,29.0
15175,25.0
15176,22.0
15177,27.0
15178,24.0
15179,24.0
15180,30.0
15181,27.0
15182,28.0
15183,26.0
15184,20.0
15185,31.0
15186,26.0
15187,23.0
15188,24.0
15189,24.0
15190,24.0
15191,25.0
15192,23.0
15193,25.0
15194,27.0
15195,30.0
15196,26.0
15197,25.0
15198,23.0
15199,22.0
15200,21.0
15201,28.0
15202,24.0
15203,26.0
15204,23.0
15205,24.0
15206,28.0
15207,27.0
15208,32.0
15209,24.0
15210,28.0
15211,22.0
15212,26.0
15213,29.0
15214,24.0
15215,27.0
15216,28.0
15217,27.0
15218,24.0
15219,23.0
15220,30.0
15221,25.0
15222,23.0
15223,26.0
15224,29.0
15225,29.0
15226,26.0
15227,26.0
15228,26.0
15229,24.0
15230,25.0
15231,24.0
15232,28.0
15233,26.0
15234,27.0
15235,26.0
15236,31.0
15237,29.0
15238,28.0
15239,28.0
15240,27.0
15241,25.0
15242,24.0
15243,23.0
15244,29.0
15245,24.0
15246,30.0
15247,27.0
15248,31.0
15249,28.0
15250,26.0
15251,26.0
15252,28.0
15253,25.0
15254,24.0
15255,27.0
15256,26.0
15257,26.0
15258,29.0
15259,26.0
15260,23.0
15261,19.0
15262,26.0
15263,27.0
15264,31.0
15265,26.0
15266,26.0
15267,25.0
15268,23.0
15269,24.0
15270,27.0
15271,19.0
15272,23.0
15273,25.0
15274,28.0
15275,21.0
15276,27.0
15277,28.0
15278,29.0
15279,29.0
15280,29.0
15281,26.0
15282,23.0
15283,27.0
15284,30.0
15285,24.0
15286,29.0
15287,31.0
15288,28.0
15289,24.0
15290,26.0
15291,30.0
15292,24.0
15293,25.0
15294,26.0
15295,32.0
15296,23.0
15297,24.0
15298,33.0
15299,29.0
15300,32.0
15301,28.0
15302,31.0
15303,26.0
15304,26.0
15305,25.0
15306,30.0
15307,28.0
15308,26.0
15309,25.0
15310,30.0
15311,26.0
15312,29.0
15313,30.0
15314,30.0
15315,31.0
15316,29.0
15317,24.0
15318,30.0
15319,23.0
15320,26.0
15321,27.0
15322,32.0
15323,25.0
15324,29.0
15325,28.0
15326,23.0
15327,25.0
15328,25.0
15329,27.0
15330,28.0
15331,25.0
15332,25.0
15333,30.0
15334,27.0
15335,25.0
15336,24.0
15337,22.0
15338,24.0
15339,25.0
15340,24.0
15341,31.0
15342,28.0
15343,26.0
15344,26.0
15345,29.0
15346,29.0
15347,30.0
15348,32.0
15349,29.0
15350,27.0
15351,24.0
15352,28.0
15353,26.0
15354,23.0
15355,25.0
15356,29.0
15357,28.0
15358,27.0
15359,23.0
15360,28.0
15361,27.0
15362,30.0
15363,28.0
15364,29.0
15365,25.0
15366,23.0
15367,29.0
15368,28.0
15369,25.0
15370,27.0
15371,26.0
15372,29.0
15373,27.0
15374,26.0
15375,25.0
15376,27.0
15377,30.0
15378,27.0
15379,22.0
15380,31.0
15381,28.0
15382,25.0
15383,29.0
15384,29.0
15385,26.0
15386,27.0
15387,26.0
15388,26.0
15389,26.0
15390,27.0
15391,23.0
15392,29.0
15393,28.0
15394,26.0
15395,27.0
15396,27.0
15397,23.0
15398,27.0
15399,28.0
15400,27.0
15401,30.0
15402,27.0
15403,26.0
15404,30.0
15405,27.0
15406,22.0
15407,26.0
15408,28.0
15409,29.0
15410,26.0
15411,28.0
15412,28.0
15413,27.0
15414,29.0
15415,33.0
15416,26.0
15417,33.0
15418,30.0
15419,29.0
15420,27.0
15421,26.0
15422,27.0
15423,27.0
15424,27.0
15425,23.0
15426,22.0
15427,27.0
15428,21.0
15429,25.0
15430,24.0
15431,29.0
15432,28.0
15433,25.0
15434,27.0
15435,23.0
15436,26.0
15437,25.0
15438,29.0
15439,29.0
15440,26.0
15441,24.0
15442,28.0
15443,27.0
15444,28.0
15445,29.0
15446,23.0
15447,33.0
15448,26.0
15449,20.0
15450,28.0
15451,29.0
15452,25.0
15453,31.0
15454,21.0
15455,25.0
15456,24.0
15457,32.0
15458,27.0
15459,30.0
15460,28.0
15461,29.0
15462,22.0
15463,25.0
15464,20.0
15465,26.0
15466,30.0
15467,28.0
15468,29.0
15469,28.0
15470,29.0
15471,28.0
15472,25.0
15473,23.0
15474,24.0
15475,27.0
15476,29.0
15477,30.0
15478,28.0
15479,27.0
15480,28.0
15481,28.0
15482,21.0
15483,25.0
15484,27.0
15485,29.0
15486,27.0
15487,34.0
15488,32.0
15489,24.0
15490,30.0
15491,29.0
15492,21.0
15493,24.0
15494,27.0
15495,25.0
15496,25.0
15497,25.0
15498,24.0
15499,21.0
15500,25.0
15501,23.0
15502,27.0
15503,32.0
15504,21.0
15505,28.0
15506,30.0
15507,23.0
15508,26.0
15509,27.0
15510,29.0
15511,29.0
15512,26.0
15513,27.0
15514,24.0
15515,30.0
15516,28.0
15517,22.0
15518,25.0
15519,26.0
15520,24.0
15521,28.0
15522,29.0
15523,29.0
15524,21.0
15525,23.0
15526,27.0
15527,23.0
15528,26.0
15529,28.0
15530,25.0
15531,26.0
15532,23.0
15533,28.0
15534,27.0
15535,23.0
15536,26.0
15537,27.0
15538,27.0
15539,29.0
15540,29.0
15541,26.0
15542,26.0
15543,29.0
15544,29.0
15545,26.0
15546,30.0
15547,25.0
15548,22.0
15549,26.0
15550,26.0
15551,22.0
15552,23.0
15553,28.0
15554,27.0
15555,20.0
15556,29.0
15557,33.0
15558,28.0
15559,27.0
15560,22.0
15561,26.0
15562,27.0
15563,25.0
15564,25.0
15565,29.0
15566,28.0
15567,30.0
15568,28.0
15569,30.0
15570,25.0
15571,29.0
15572,29.0
15573,26.0
15574,28.0
15575,28.0
15576,26.0
15577,28.0
15578,23.0
15579,29.0
15580,27.0
15581,26.0
15582,27.0
15583,25.0
15584,21.0
15585,25.0
15586,31.0
15587,30.0
15588,30.0
15589,27.0
15590,26.0
15591,28.0
15592,21.0
15593,28.0
15594,29.0
15595,22.0
15596,29.0
15597,22.0
15598,29.0
15599,20.0
15600,22.0
15601,23.0
15602,29.0
15603,32.0
15604,28.0
15605,21.0
15606,30.0
15607,23.0
15608,31.0
15609,30.0
15610,21.0
15611,30.0
15612,26.0
15613,26.0
15614,26.0
15615,29.0
15616,29.0
15617,26.0
15618,25.0
15619,24.0
15620,24.0
15621,25.0
15622,23.0
15623,27.0
15624,34.0
15625,27.0
15626,23.0
15627,20.0
15628,23.0
15629,26.0
15630,23.0
15631,24.0
15632,22.0
15633,27.0
15634,28.0
15635,26.0
15636,28.0
15637,26.0
15638,24.0
15639,29.0
15640,30.0
15641,25.0
15642,25.0
15643,28.0
15644,27.0
15645,26.0
15646,29.0
15647,27.0
15648,26.0
15649,30.0
15650,29.0
15651,32.0
15652,28.0
15653,24.0
15654,30.0
15655,23.0
15656,23.0
15657,31.0
15658,28.0
15659,28.0
15660,29.0
15661,19.0
15662,24.0
15663,27.0
15664,22.0
15665,29.0
15666,25.0
15667,24.0
15668,26.0
15669,29.0
15670,26.0
15671,29.0
15672,22.0
15673,29.0
15674,31.0
15675,22.0
15676,31.0
15677,29.0
15678,29.0
15679,26.0
15680,23.0
15681,22.0
15682,29.0
15683,23.0
15684,24.0
15685,26.0
15686,27.0
15687,22.0
15688,26.0
15689,26.0
15690,28.0
15691,27.0
15692,29.0
15693,28.0
15694,28.0
15695,28.0
15696,23.0
15697,25.0
15698,26.0
15699,27.0
15700,24.0
15701,30.0
15702,31.0
15703,21.0
15704,27.0
15705,28.0
15706,29.0
15707,27.0
15708,33.0
15709,30.0
15710,27.0
15711,22.0
15712,31.0
15713,27.0
15714,29.0
15715,26.0
15716,29.0
15717,26.0
15718,30.0
15719,29.0
15720,29.0
15721,30.0
15722,27.0
15723,26.0
15724,29.0
15725,29.0
15726,31.0
15727,27.0
15728,30.0
15729,25.0
15730,22.0
15731,29.0
15732,27.0
15733,27.0
15734,25.0
15735,27.0
15736,27.0
15737,21.0
15738,28.0
15739,26.0
15740,31.0
15741,31.0
15742,22.0
15743,30.0
15744,23.0
15745,23.0
15746,26.0
15747,28.0
15748,32.0
15749,27.0
15750,29.0
15751,23.0
15752,24.0
15753,29.0
15754,26.0
15755,23.0
15756,25.0
15757,29.0
15758,25.0
15759,25.0
15760,28.0
15761,25.0
15762,33.0
15763,25.0
15764,21.0
15765,23.0
15766,28.0
15767,26.0
15768,24.0
15769,27.0
15770,28.0
15771,25.0
15772,26.0
15773,28.0
15774,23.0
15775,24.0
15776,22.0
15777,29.0
15778,27.0
15779,26.0
15780,26.0
15781,23.0
15782,31.0
15783,29.0
15784,29.0
15785,31.0
15786,28.0
15787,28.0
15788,26.0
15789,24.0
15790,29.0
15791,27.0
15792,24.0
15793,28.0
15794,20.0
15795,27.0
15796,24.0
15797,30.0
15798,30.0
15799,27.0
15800,25.0
15801,25.0
15802,30.0
15803,22.0
15804,28.0
15805,23.0
15806,30.0
15807,30.0
15808,21.0
15809,29.0
15810,29.0
15811,29.0
15812,21.0
15813,26.0
15814,27.0
15815,29.0
15816,28.0
15817,27.0
15818,25.0
15819,24.0
15820,31.0
15821,31.0
15822,24.0
15823,30.0
15824,22.0
15825,30.0
15826,30.0
15827,28.0
15828,25.0
15829,27.0
15830,33.0
15831,23.0
15832,23.0
15833,23.0
15834,27.0
15835,29.0
15836,25.0
15837,29.0
15838,28.0
15839,23.0
15840,27.0
15841,24.0
15842,27.0
15843,28.0
15844,22.0
15845,27.0
15846,29.0
15847,26.0
15848,29.0
15849,28.0
15850,29.0
15851,28.0
15852,24.0
15853,26.0
15854,26.0
15855,27.0
15856,25.0
15857,26.0
15858,25.0
15859,24.0
15860,28.0
15861,32.0
15862,27.0
15863,28.0
15864,25.0
15865,27.0
15866,31.0
15867,23.0
15868,26.0
15869,30.0
15870,33.0
15871,24.0
15872,21.0
15873,31.0
15874,29.0
15875,24.0
15876,25.0
15877,20.0
15878,31.0
15879,25.0
15880,22.0
15881,25.0
15882,29.0
15883,27.0
15884,26.0
15885,28.0
15886,26.0
15887,27.0
15888,24.0
15889,28.0
15890,28.0
15891,24.0
15892,26.0
15893,25.0
15894,29.0
15895,29.0
15896,29.0
15897,31.0
15898,23.0
15899,27.0
15900,20.0
15901,30.0
15902,28.0
15903,27.0
15904,26.0
15905,26.0
15906,27.0
15907,29.0
15908,31.0
15909,28.0
15910,25.0
15911,25.0
15912,27.0
15913,25.0
15914,27.0
15915,28.0
15916,23.0
15917,26.0
15918,32.0
15919,27.0
15920,29.0
15921,29.0
15922,27.0
15923,30.0
15924,28.0
15925,23.0
15926,27.0
15927,22.0
15928,28.0
15929,28.0
15930,31.0
15931,27.0
15932,27.0
15933,23.0
15934,27.0
15935,26.0
15936,28.0
15937,27.0
15938,25.0
15939,27.0
15940,28.0
15941,27.0
15942,30.0
15943,27.0
15944,22.0
15945,23.0
15946,28.0
15947,28.0
15948,30.0
15949,24.0
15950,33.0
15951,27.0
15952,25.0
15953,26.0
15954,25.0
15955,25.0
15956,25.0
15957,29.0
15958,27.0
15959,32.0
15960,26.0
15961,25.0
15962,24.0
15963,26.0
15964,30.0
15965,23.0
15966,26.0
15967,24.0
15968,25.0
15969,26.0
15970,27.0
15971,26.0
15972,27.0
15973,26.0
15974,28.0
15975,26.0
15976,24.0
15977,26.0
15978,29.0
15979,27.0
15980,25.0
15981,22.0
15982,29.0
15983,26.0
15984,29.0
15985,27.0
15986,29.0
15987,28.0
15988,32.0
15989,26.0
15990,28.0
15991,27.0
15992,28.0
15993,27.0
15994,25.0
15995,31.0
15996,29.0
15997,21.0
15998,25.0
15999,27.0
16000,25.0
16001,28.0
16002,27.0
16003,24.0
16004,21.0
16005,27.0
16006,27.0
16007,27.0
16008,28.0
16009,28.0
16010,27.0
16011,22.0
16012,26.0
16013,27.0
16014,28.0
16015,26.0
16016,29.0
16017,28.0
16018,26.0
16019,27.0
16020,26.0
16021,28.0
16022,26.0
16023,29.0
16024,25.0
16025,29.0
16026,29.0
16027,21.0
16028,25.0
16029,23.0
16030,27.0
16031,27.0
16032,27.0
16033,31.0
16034,30.0
16035,26.0
16036,24.0
16037,25.0
16038,25.0
16039,22.0
16040,28.0
16041,27.0
16042,34.0
16043,21.0
16044,23.0
16045,28.0
16046,23.0
16047,25.0
16048,29.0
16049,27.0
16050,28.0
16051,26.0
16052,25.0
16053,28.0
16054,30.0
16055,24.0
16056,27.0
16057,28.0
16058,28.0
16059,26.0
16060,30.0
16061,30.0
16062,31.0
16063,26.0
16064,30.0
16065,29.0
16066,26.0
16067,28.0
16068,28.0
16069,26.0
16070,33.0
16071,25.0
16072,29.0
16073,23.0
16074,30.0
16075,25.0
16076,31.0
16077,29.0
16078,25.0
16079,30.0
16080,26.0
16081,25.0
16082,32.0
16083,28.0
16084,27.0
16085,27.0
16086,30.0
16087,26.0
16088,31.0
16089,30.0
16090,27.0
16091,25.0
16092,23.0
16093,26.0
16094,22.0
16095,22.0
16096,25.0
16097,34.0
16098,27.0
16099,26.0
16100,27.0
16101,24.0
16102,27.0
16103,32.0
16104,27.0
16105,24.0
16106,25.0
16107,25.0
16108,31.0
16109,25.0
16110,29.0
16111,27.0
16112,23.0
16113,26.0
16114,28.0
16115,26.0
16116,27.0
16117,28.0
16118,29.0
16119,31.0
16120,31.0
16121,26.0
16122,32.0
16123,31.0
16124,25.0
16125,29.0
16126,25.0
16127,26.0
16128,26.0
16129,29.0
16130,19.0
16131,30.0
16132,28.0
16133,24.0
16134,23.0
16135,24.0
16136,33.0
16137,28.0
16138,25.0
16139,25.0
16140,30.0
16141,29.0
16142,23.0
16143,23.0
16144,26.0
16145,32.0
16146,28.0
16147,27.0
16148,26.0
16149,25.0
16150,30.0
16151,29.0
16152,31.0
16153,30.0
16154,26.0
16155,29.0
16156,27.0
16157,28.0
16158,32.0
16159,32.0
16160,24.0
16161,29.0
16162,29.0
16163,23.0
16164,28.0
16165,31.0
16166,27.0
16167,28.0
16168,26.0
16169,24.0
16170,28.0
16171,29.0
16172,31.0
16173,28.0
16174,29.0
16175,26.0
16176,25.0
16177,31.0
16178,26.0
16179,21.0
16180,29.0
16181,25.0
16182,29.0
16183,23.0
16184,25.0
16185,28.0
16186,29.0
16187,27.0
16188,22.0
16189,29.0
16190,23.0
16191,33.0
16192,27.0
16193,29.0
16194,25.0
16195,23.0
16196,29.0
16197,28.0
16198,32.0
16199,28.0
16200,27.0
16201,28.0
16202,31.0
16203,24.0
16204,26.0
16205,22.0
16206,28.0
16207,26.0
16208,26.0
16209,28.0
16210,27.0
16211,22.0
16212,26.0
16213,28.0
16214,28.0
16215,21.0
16216,27.0
16217,23.0
16218,29.0
16219,28.0
16220,26.0
16221,26.0
16222,25.0
16223,30.0
16224,26.0
16225,30.0
16226,26.0
16227,21.0
16228,28.0
16229,29.0
16230,24.0
16231,29.0
16232,28.0
16233,32.0
16234,26.0
16235,20.0
16236,33.0
16237,31.0
16238,26.0
16239,27.0
16240,30.0
16241,29.0
16242,24.0
16243,27.0
16244,18.0
16245,28.0
16246,27.0
16247,23.0
16248,23.0
16249,27.0
16250,32.0
16251,24.0
16252,24.0
16253,20.0
16254,24.0
16255,27.0
16256,25.0
16257,26.0
16258,30.0
16259,26.0
16260,31.0
16261,24.0
16262,21.0
16263,25.0
16264,24.0
16265,26.0
16266,28.0
16267,27.0
16268,23.0
16269,28.0
16270,24.0
16271,28.0
16272,26.0
16273,26.0
16274,24.0
16275,29.0
16276,31.0
16277,29.0
16278,31.0
16279,23.0
16280,26.0
16281,29.0
16282,27.0
16283,23.0
16284,24.0
16285,26.0
16286,28.0
16287,31.0
16288,28.0
16289,30.0
16290,28.0
16291,26.0
16292,27.0
16293,27.0
16294,26.0
16295,25.0
16296,26.0
16297,28.0
16298,20.0
16299,26.0
16300,28.0
16301,26.0
16302,26.0
16303,24.0
16304,27.0
16305,26.0
16306,29.0
16307,28.0
16308,21.0
16309,32.0
16310,24.0
16311,24.0
16312,24.0
16313,29.0
16314,25.0
16315,31.0
16316,24.0
16317,29.0
16318,27.0
16319,30.0
16320,32.0
16321,23.0
16322,24.0
16323,28.0
16324,27.0
16325,29.0
16326,27.0
16327,30.0
16328,25.0
16329,29.0
16330,23.0
16331,20.0
16332,24.0
16333,27.0
16334,26.0
16335,27.0
16336,25.0
16337,28.0
16338,25.0
16339,24.0
16340,27.0
16341,26.0
16342,25.0
16343,32.0
16344,23.0
16345,27.0
16346,29.0
16347,31.0
16348,26.0
16349,23.0
16350,27.0
16351,26.0
16352,27.0
16353,26.0
16354,29.0
16355,28.0
16356,31.0
16357,23.0
16358,26.0
16359,25.0
16360,29.0
16361,28.0
16362,25.0
16363,27.0
16364,28.0
16365,26.0
16366,26.0
16367,22.0
16368,30.0
16369,28.0
16370,29.0
16371,24.0
16372,21.0
16373,22.0
16374,25.0
16375,25.0
16376,26.0
16377,29.0
16378,31.0
16379,28.0
16380,29.0
16381,26.0
16382,19.0
16383,26.0
16384,25.0
16385,30.0
16386,30.0
16387,25.0
16388,27.0
16389,26.0
16390,28.0
16391,32.0
16392,21.0
16393,26.0
16394,25.0
16395,23.0
16396,25.0
16397,27.0
16398,27.0
16399,26.0
16400,30.0
16401,28.0
16402,26.0
16403,24.0
16404,26.0
16405,26.0
16406,30.0
16407,31.0
16408,19.0
16409,31.0
16410,28.0
16411,29.0
16412,22.0
16413,20.0
16414,28.0
16415,27.0
16416,28.0
16417,23.0
16418,27.0
16419,28.0
16420,30.0
16421,21.0
16422,28.0
16423,26.0
16424,28.0
16425,19.0
16426,26.0
16427,29.0
16428,26.0
16429,29.0
16430,24.0
16431,26.0
16432,30.0
16433,26.0
16434,30.0
16435,27.0
16436,26.0
16437,28.0
16438,25.0
16439,26.0
16440,23.0
16441,28.0
16442,24.0
16443,28.0
16444,28.0
16445,24.0
16446,26.0
16447,32.0
16448,24.0
16449,28.0
16450,28.0
16451,25.0
16452,30.0
16453,28.0
16454,26.0
16455,26.0
16456,25.0
16457,20.0
16458,25.0
16459,25.0
16460,26.0
16461,25.0
16462,24.0
16463,34.0
16464,25.0
16465,27.0
16466,30.0
16467,27.0
16468,23.0
16469,26.0
16470,29.0
16471,26.0
16472,29.0
16473,31.0
16474,24.0
16475,25.0
16476,31.0
16477,26.0
16478,25.0
16479,28.0
16480,26.0
16481,27.0
16482,26.0
16483,29.0
16484,26.0
16485,31.0
16486,25.0
16487,26.0
16488,25.0
16489,27.0
16490,30.0
16491,27.0
16492,27.0
16493,25.0
16494,29.0
16495,22.0
16496,28.0
16497,25.0
16498,23.0
16499,29.0
16500,28.0
16501,30.0
16502,23.0
16503,31.0
16504,26.0
16505,29.0
16506,30.0
16507,30.0
16508,24.0
16509,27.0
16510,28.0
16511,31.0
16512,26.0
16513,32.0
16514,26.0
16515,24.0
16516,24.0
16517,28.0
16518,31.0
16519,28.0
16520,27.0
16521,31.0
16522,32.0
16523,26.0
16524,29.0
16525,27.0
16526,22.0
16527,26.0
16528,25.0
16529,32.0
16530,28.0
16531,29.0
16532,26.0
16533,25.0
16534,27.0
16535,31.0
16536,22.0
16537,27.0
16538,24.0
16539,31.0
16540,27.0
16541,23.0
16542,24.0
16543,27.0
16544,30.0
16545,28.0
16546,25.0
16547,25.0
16548,21.0
16549,25.0
16550,33.0
16551,29.0
16552,27.0
16553,29.0
16554,27.0
16555,28.0
16556,22.0
16557,30.0
16558,27.0
16559,24.0
16560,26.0
16561,24.0
16562,29.0
16563,31.0
16564,31.0
16565,28.0
16566,28.0
16567,28.0
16568,25.0
16569,24.0
16570,27.0
16571,29.0
16572,25.0
16573,21.0
16574,25.0
16575,28.0
16576,29.0
16577,28.0
16578,28.0
16579,25.0
16580,28.0
16581,29.0
16582,21.0
16583,27.0
16584,27.0
16585,26.0
16586,23.0
16587,23.0
16588,30.0
16589,22.0
16590,29.0
16591,27.0
16592,28.0
16593,27.0
16594,29.0
16595,28.0
16596,28.0
16597,21.0
16598,24.0
16599,30.0
16600,31.0
16601,28.0
16602,24.0
16603,28.0
16604,28.0
16605,30.0
16606,22.0
16607,25.0
16608,24.0
16609,21.0
16610,27.0
16611,28.0
16612,23.0
16613,29.0
16614,25.0
16615,31.0
16616,23.0
16617,30.0
16618,27.0
16619,26.0
16620,24.0
16621,32.0
16622,24.0
16623,28.0
16624,28.0
16625,30.0
16626,26.0
16627,25.0
16628,25.0
16629,27.0
16630,28.0
16631,26.0
16632,26.0
16633,26.0
16634,26.0
16635,24.0
16636,25.0
16637,28.0
16638,28.0
16639,26.0
16640,26.0
16641,22.0
16642,23.0
16643,28.0
16644,30.0
16645,28.0
16646,28.0
16647,27.0
16648,24.0
16649,22.0
16650,27.0
16651,27.0
16652,25.0
16653,27.0
16654,26.0
16655,27.0
16656,26.0
16657,26.0
16658,23.0
16659,23.0
16660,32.0
16661,27.0
16662,25.0
16663,27.0
16664,30.0
16665,31.0
16666,28.0
16667,25.0
16668,24.0
16669,27.0
16670,22.0
16671,26.0
16672,27.0
16673,27.0
16674,26.0
16675,24.0
16676,29.0
16677,30.0
16678,29.0
16679,28.0
16680,23.0
16681,27.0
16682,32.0
16683,29.0
16684,22.0
16685,27.0
16686,31.0
16687,27.0
16688,22.0
16689,28.0
16690,29.0
16691,25.0
16692,26.0
16693,27.0
16694,29.0
16695,24.0
16696,28.0
16697,25.0
16698,28.0
16699,22.0
16700,25.0
16701,24.0
16702,29.0
16703,26.0
16704,27.0
16705,33.0
16706,25.0
